stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
13394,13394,MEDICAL DISTRICT @ HARRY HINES - N - FS,MEDICAL DISTRICT @ HARRY HINES -Northbound -Far Side (after the intersection),32.81044,-96.834089,,,0
13396,13396,MEDICAL DISTRICT @ MAPLE - N - MB,MEDICAL DISTRICT @ MAPLE -Northbound -Mid Block (not near the intersection),32.814827,-96.829293,,,1
13397,13397,MAPLE @ KINGS - S - NS,MAPLE @ KINGS -Southbound -Near Side (before the intersection),32.813816,-96.825493,,,1
13398,13398,MAPLE @ LUCAS - N - NS,MAPLE @ LUCAS -Northbound -Near Side (before the intersection),32.811416,-96.822503,,,1
13399,13399,MAPLE @ OAK LAWN - N - NS,MAPLE @ OAK LAWN -Northbound -Near Side (before the intersection),32.803974,-96.814034,,,1
13402,13402,OAK LAWN @ HOLLAND - N - NS,OAK LAWN @ HOLLAND -Northbound -Near Side (before the intersection),32.813327,-96.803749,,,0
13403,13403,BLACKBURN @ OAK LAWN - E - FS,BLACKBURN @ OAK LAWN -Eastbound -Far Side (after the intersection),32.814231,-96.802094,,,1
13404,13404,BLACKBURN @ TRAVIS - E - MB,BLACKBURN @ TRAVIS -Eastbound -Mid Block (not near the intersection),32.811241,-96.798752,,,0
13405,13405,BLACKBURN @ MCKINNEY - E - FS,BLACKBURN @ MCKINNEY -Eastbound -Far Side (after the intersection),32.808453,-96.795626,,,1
13407,13407,HASKELL @ LAFAYETTE - E - FS,HASKELL @ LAFAYETTE -Eastbound -Far Side (after the intersection),32.802156,-96.786458,,,0
13408,13408,HASKELL @ ROSS - E - NS,HASKELL @ ROSS -Eastbound -Near Side (before the intersection),32.800079,-96.784028,,,1
13411,13411,HASKELL @ LIVE OAK - E - NS,HASKELL @ LIVE OAK -Eastbound -Near Side (before the intersection),32.796615,-96.780007,,,1
13413,13413,HASKELL @ GASTON - E - NS,HASKELL @ GASTON -Eastbound -Near Side (before the intersection),32.794052,-96.777054,,,1
13414,13414,HASKELL @ JUNIUS - E - NS,HASKELL @ JUNIUS -Eastbound -Near Side (before the intersection),32.793067,-96.775971,,,1
13416,13416,HASKELL @ CRUTCHER - E - NS,HASKELL @ CRUTCHER -Eastbound -Near Side (before the intersection),32.791248,-96.773865,,,1
13418,13418,HASKELL @ ELM - E - NS,HASKELL @ ELM -Eastbound -Near Side (before the intersection),32.789444,-96.771798,,,1
13420,13420,HASKELL @ ASH - E - FS,HASKELL @ ASH -Eastbound -Far Side (after the intersection),32.785276,-96.76684,,,1
13421,13421,HASKELL @ PARRY - E - NS,HASKELL @ PARRY -Eastbound -Near Side (before the intersection),32.784076,-96.765419,,,1
13432,13432,HAMPTON @ WADDY - N - NS,HAMPTON @ WADDY -Northbound -Near Side (before the intersection),32.744594,-96.856697,,,0
13433,13433,HAMPTON @ MARVIN - N - NS,HAMPTON @ MARVIN -Northbound -Near Side (before the intersection),32.746078,-96.856705,,,0
13434,13434,JEFFERSON @ MARLBOROUGH - E - NS,JEFFERSON @ MARLBOROUGH -Eastbound -Near Side (before the intersection),32.746475,-96.851609,,,1
13436,13436,JEFFERSON @ EDGEFIELD - E - NS,JEFFERSON @ EDGEFIELD -Eastbound -Near Side (before the intersection),32.744217,-96.844284,,,1
13438,13438,JEFFERSON @ TYLER - E - NS,JEFFERSON @ TYLER -Eastbound -Near Side (before the intersection),32.743064,-96.837905,,,1
13440,13440,JEFFERSON @ VAN BUREN - E - FS,JEFFERSON @ VAN BUREN -Eastbound -Far Side (after the intersection),32.743048,-96.833644,,,1
13441,13441,JEFFERSON @ LLEWELLYN - E - NS,JEFFERSON @ LLEWELLYN -Eastbound -Near Side (before the intersection),32.743049,-96.832281,,,1
13442,13442,JEFFERSON @ BISHOP - E - NS,JEFFERSON @ BISHOP -Eastbound -Near Side (before the intersection),32.742988,-96.828524,,,1
13444,13444,JEFFERSON @ ZANG - E - NS,JEFFERSON @ ZANG -Eastbound -Near Side (before the intersection),32.743017,-96.824843,,,1
13445,13445,JEFFERSON @ BECKLEY - E - NS,JEFFERSON @ BECKLEY -Eastbound -Near Side (before the intersection),32.74335,-96.823082,,,1
13447,13447,JEFFERSON @ CRAWFORD - E - NS,JEFFERSON @ CRAWFORD -Eastbound -Near Side (before the intersection),32.745287,-96.819249,,,1
13449,13449,JEFFERSON @ MARSALIS - E - NS,JEFFERSON @ MARSALIS -Eastbound -Near Side (before the intersection),32.747031,-96.815894,,,1
13450,13450,JEFFERSON @ 10TH - E - NS,JEFFERSON @ 10TH -Eastbound -Near Side (before the intersection),32.748199,-96.813775,,,1
13453,13453,HOUSTON @ COMMERCE - S - NS,HOUSTON @ COMMERCE -Southbound -Near Side (before the intersection),32.778413,-96.807783,,,1
13454,13454,MARSALIS @ COLORADO - S - NS,MARSALIS @ COLORADO -Southbound -Near Side (before the intersection),32.759006,-96.815712,,,1
13455,13455,COLORADO @ LANCASTER - E - NS,COLORADO @ LANCASTER -Eastbound -Near Side (before the intersection),32.75868,-96.814428,,,0
13461,13461,JEFFERSON @ 10TH - W - NS,JEFFERSON @ 10TH -Westbound -Near Side (before the intersection),32.748375,-96.813797,,,0
13463,13463,JEFFERSON @ HAMPTON - W - NS,JEFFERSON @ HAMPTON -Westbound -Near Side (before the intersection),32.747718,-96.856469,,,1
13464,13464,HAMPTON @ WENTWORTH - S - NS,HAMPTON @ WENTWORTH -Southbound -Near Side (before the intersection),32.74324,-96.856919,,,0
13478,13478,HAMPTON @ BENTLEY - N - NS,HAMPTON @ BENTLEY -Northbound -Near Side (before the intersection),32.728225,-96.856896,,,0
13479,13479,HAMPTON @ BRANDON - N - NS,HAMPTON @ BRANDON -Northbound -Near Side (before the intersection),32.731899,-96.856888,,,0
13493,13493,HAMPTON @ SEARCY - S - NS,HAMPTON @ SEARCY -Southbound -Near Side (before the intersection),32.727504,-96.857125,,,0
13494,13494,HAMPTON @ ENGLE - S - MB,HAMPTON @ ENGLE -Southbound -Mid Block (not near the intersection),32.719358,-96.857134,,,1
13501,13501,HAMPTON @ ILLINOIS - S - NS,HAMPTON @ ILLINOIS -Southbound -Near Side (before the intersection),32.72055,-96.857135,,,1
13502,13502,ILLINOIS @ CHALMERS - W - NS,ILLINOIS @ CHALMERS -Westbound -Near Side (before the intersection),32.720485,-96.862282,,,0
13503,13503,SCYENE @ HANCOCK - W - MB,SCYENE @ HANCOCK -Westbound -Mid Block (not near the intersection),32.766604,-96.73642,,,0
13506,13506,DIXON @ BARBER - S - NS,DIXON @ BARBER -Southbound -Near Side (before the intersection),32.764919,-96.734528,,,0
13507,13507,DIXON @ BOURQUIN - S - NS,DIXON @ BOURQUIN -Southbound -Near Side (before the intersection),32.764236,-96.735306,,,0
13509,13509,DIXON @ WULLSCHELGER - S - FS,DIXON @ WULLSCHELGER -Southbound -Far Side (after the intersection),32.761596,-96.738228,,,1
13510,13510,DIXON @ WULLSCHLEGER - N - NS,DIXON @ WULLSCHLEGER -Northbound -Near Side (before the intersection),32.761592,-96.738038,,,0
13511,13511,2ND @ REESE - N - FS,2ND @ REESE -Northbound -Far Side (after the intersection),32.759456,-96.742613,,,1
13519,13519,ELSIE FAYE HEGGINS@ VERDUN - E - NS,ELSIE FAYE HEGGINS@ VERDUN -Eastbound -Near Side (before the intersection),32.760986,-96.746758,,,1
13520,13520,2ND @ KENILWORTH - N - NS,2ND @ KENILWORTH -Northbound -Near Side (before the intersection),32.762573,-96.746247,,,1
13523,13523,2ND @ PINE - N - NS,2ND @ PINE -Northbound -Near Side (before the intersection),32.765746,-96.749978,,,0
13525,13525,2ND @ HERRLING - N - NS,2ND @ HERRLING -Northbound -Near Side (before the intersection),32.767818,-96.75235,,,0
13526,13526,2ND @ JAMAICA - N - NS,2ND @ JAMAICA -Northbound -Near Side (before the intersection),32.768882,-96.753579,,,1
13527,13527,2ND @ PENELOPE - N - NS,2ND @ PENELOPE -Northbound -Near Side (before the intersection),32.769642,-96.754527,,,1
13528,13528,2ND @ CARL - N - NS,2ND @ CARL -Northbound -Near Side (before the intersection),32.771198,-96.756287,,,0
13529,13529,2ND @ HAMILTON - S - NS,2ND @ HAMILTON -Southbound -Near Side (before the intersection),32.770916,-96.756119,,,0
13530,13530,2ND @ METROPOLITAN - S - NS,2ND @ METROPOLITAN -Southbound -Near Side (before the intersection),32.770217,-96.75528,,,0
13531,13531,2ND @ FRANK - S - NS,2ND @ FRANK -Southbound -Near Side (before the intersection),32.768501,-96.753289,,,0
13536,13536,MOCKINGBIRD @ ALDERSON - W - NS,MOCKINGBIRD @ ALDERSON -Westbound -Near Side (before the intersection),32.836601,-96.754982,,,1
13537,13537,MOCKINGBIRD @ NORRIS - W - NS,MOCKINGBIRD @ NORRIS -Westbound -Near Side (before the intersection),32.836593,-96.75808,,,0
13538,13538,MOCKINGBIRD @ DELMAR - W - NS,MOCKINGBIRD @ DELMAR -Westbound -Near Side (before the intersection),32.836635,-96.765282,,,0
13540,13540,MOCKINGBIRD @ MCMILLAN - W - NS,MOCKINGBIRD @ MCMILLAN -Westbound -Near Side (before the intersection),32.836696,-96.773583,,,1
13547,13547,LEMMON @ WESTSIDE - S - MB,LEMMON @ WESTSIDE -Southbound -Mid Block (not near the intersection),32.823191,-96.818923,,,1
13548,13548,LEMMON @ VERSAILLES S - N - NS,LEMMON @ VERSAILLES S -Northbound -Near Side (before the intersection),32.827495,-96.823517,,,0
13550,13550,MOCKINGBIRD @ HAWES - W - MB,MOCKINGBIRD @ HAWES -Westbound -Mid Block (not near the intersection),32.822278,-96.854022,,,1
13558,13558,MOCKINGBIRD @ DELMAR - E - NS,MOCKINGBIRD @ DELMAR -Eastbound -Near Side (before the intersection),32.836429,-96.76587,,,0
13559,13559,MOCKINGBIRD @ SKILLMAN - E - NS,MOCKINGBIRD @ SKILLMAN -Eastbound -Near Side (before the intersection),32.83643,-96.76202,,,1
13560,13560,MOCKINGBIRD @ NORRIS - E - FS,MOCKINGBIRD @ NORRIS -Eastbound -Far Side (after the intersection),32.836384,-96.757897,,,1
13561,13561,MOCKINGBIRD @ ALDERSON - E - NS,MOCKINGBIRD @ ALDERSON -Eastbound -Near Side (before the intersection),32.836384,-96.755372,,,1
13562,13562,MOCKINGBIRD @ ABRAMS - E - NS,MOCKINGBIRD @ ABRAMS -Eastbound -Near Side (before the intersection),32.836377,-96.753178,,,1
13569,13569,SPRING @ SWANSON - E - NS,SPRING @ SWANSON -Eastbound -Near Side (before the intersection),32.771839,-96.745514,,,0
13573,13573,SPRING @ WAHOO - E - FS,SPRING @ WAHOO -Eastbound -Far Side (after the intersection),32.774435,-96.741953,,,1
13574,13574,SPRING @ LYONS - E - NS,SPRING @ LYONS -Eastbound -Near Side (before the intersection),32.775077,-96.741013,,,0
13577,13577,ELSIE FAYE HEGGINS @ DUCKETT - S - FS,ELSIE FAYE HEGGINS @ DUCKETT -Southbound -Far Side (after the intersection),32.775402,-96.738323,,,1
13578,13578,ELSIE FAYE HEGGINS @ LYONS - S - NS,ELSIE FAYE HEGGINS @ LYONS -Southbound -Near Side (before the intersection),32.772856,-96.738131,,,1
13579,13579,ELSIE FAYE HEGGINS @ JUNCTION - W - NS,ELSIE FAYE HEGGINS @ JUNCTION -Westbound -Near Side (before the intersection),32.768993,-96.738927,,,1
13580,13580,ELSIE FAYE HEGGINS @ LAGOW - W - NS,ELSIE FAYE HEGGINS @ LAGOW -Westbound -Near Side (before the intersection),32.767406,-96.740693,,,0
13586,13586,LAGOW @ JAMAICA - W - NS,LAGOW @ JAMAICA -Westbound -Near Side (before the intersection),32.773654,-96.748551,,,0
13587,13587,LAGOW @ METROPOLITAN - W - NS,LAGOW @ METROPOLITAN -Westbound -Near Side (before the intersection),32.774723,-96.749772,,,0
13589,13589,LAGOW @ FITZHUGH - W - MB,LAGOW @ FITZHUGH -Westbound -Mid Block (not near the intersection),32.776249,-96.751587,,,0
13591,13591,FITZHUGH @ CROSS - W - NS,FITZHUGH @ CROSS -Westbound -Near Side (before the intersection),32.774152,-96.755226,,,0
13595,13595,EXPOSITION @ COMMERCE - W - NS,EXPOSITION @ COMMERCE -Westbound -Near Side (before the intersection),32.785087,-96.77414,,,1
13599,13599,COMMERCE @ MALCOLM X - E - NS,COMMERCE @ MALCOLM X -Eastbound -Near Side (before the intersection),32.783386,-96.78209,,,1
13601,13601,COMMERCE @ HALL - E - NS,COMMERCE @ HALL -Eastbound -Near Side (before the intersection),32.784034,-96.778778,,,1
13604,13604,COMMERCE @ EXPOSITION - E - NS,COMMERCE @ EXPOSITION -Eastbound -Near Side (before the intersection),32.784752,-96.774247,,,0
13605,13605,ROBERT B CULLUM @ GRAND - S - NS,ROBERT B CULLUM @ GRAND -Southbound -Near Side (before the intersection),32.777468,-96.765542,,,1
13606,13606,FITZHUGH @ 2ND - E - NS,FITZHUGH @ 2ND -Eastbound -Near Side (before the intersection),32.771842,-96.757378,,,0
13607,13607,FITZHUGH @ CROSS - E - NS,FITZHUGH @ CROSS -Eastbound -Near Side (before the intersection),32.773799,-96.755242,,,0
13609,13609,FITZHUGH @ LAGOW - E - NS,FITZHUGH @ LAGOW -Eastbound -Near Side (before the intersection),32.776508,-96.752228,,,0
13611,13611,LAGOW @ METROPOLITAN - E - NS,LAGOW @ METROPOLITAN -Eastbound -Near Side (before the intersection),32.774841,-96.750084,,,0
13612,13612,LAGOW @ JAMAICA - E - NS,LAGOW @ JAMAICA -Eastbound -Near Side (before the intersection),32.773712,-96.748772,,,0
13629,13629,RAMONA @ EXETER - N - NS,RAMONA @ EXETER -Northbound -Near Side (before the intersection),32.694302,-96.803155,,,1
13631,13631,RAMONA @ GRINNELL - N - NS,RAMONA @ GRINNELL -Northbound -Near Side (before the intersection),32.696945,-96.803597,,,1
13632,13632,RAMONA @ HUDSPETH - N - NS,RAMONA @ HUDSPETH -Northbound -Near Side (before the intersection),32.699331,-96.804798,,,1
13633,13633,RAMONA @ OVERTON - N - NS,RAMONA @ OVERTON -Northbound -Near Side (before the intersection),32.701088,-96.805871,,,1
13652,13652,EWING @ WACO - N - NS,EWING @ WACO -Northbound -Near Side (before the intersection),32.735304,-96.811391,,,1
13654,13654,EWING @ MORRELL - N - NS,EWING @ MORRELL -Northbound -Near Side (before the intersection),32.738834,-96.811791,,,0
13658,13658,MARSALIS @ 12TH - S - NS,MARSALIS @ 12TH -Southbound -Near Side (before the intersection),32.745046,-96.815668,,,0
13659,13659,ZOO STATION,ZOO STATION,32.740771,-96.812896,,,1
13660,13660,EWING @ MORRELL - S - NS,EWING @ MORRELL -Southbound -Near Side (before the intersection),32.739208,-96.812058,,,0
13662,13662,EWING @ WACO - S - FS,EWING @ WACO -Southbound -Far Side (after the intersection),32.735313,-96.811507,,,0
13663,13663,EWING @ WINTERS - S - NS,EWING @ WINTERS -Southbound -Near Side (before the intersection),32.733303,-96.811478,,,0
13680,13680,RAMONA @ OVERTON - S - FS,RAMONA @ OVERTON -Southbound -Far Side (after the intersection),32.701294,-96.806107,,,1
13681,13681,RAMONA @ HUDSPETH - S - NS,RAMONA @ HUDSPETH -Southbound -Near Side (before the intersection),32.699565,-96.805039,,,1
13682,13682,RAMONA @ GRINNELL - S - NS,RAMONA @ GRINNELL -Southbound -Near Side (before the intersection),32.697124,-96.803666,,,1
13684,13684,RAMONA @ EXETER - S - NS,RAMONA @ EXETER -Southbound -Near Side (before the intersection),32.694519,-96.803399,,,1
13692,13692,LEDBETTER @ YEWPON - W - NS,LEDBETTER @ YEWPON -Westbound -Near Side (before the intersection),32.683548,-96.800354,,,1
13693,13693,LEDBETTER @ SINGING HILLS - W - NS,LEDBETTER @ SINGING HILLS -Westbound -Near Side (before the intersection),32.682899,-96.802811,,,1
13712,13712,HAMPTON @ BONNYWOOD - N - NS,HAMPTON @ BONNYWOOD -Northbound -Near Side (before the intersection),32.701728,-96.856949,,,0
13713,13713,HAMPTON @ PERRYTON - N - NS,HAMPTON @ PERRYTON -Northbound -Near Side (before the intersection),32.714065,-96.856949,,,1
13714,13714,HAMPTON @ GLENFIELD - N - NS,HAMPTON @ GLENFIELD -Northbound -Near Side (before the intersection),32.716659,-96.856972,,,1
13715,13715,HAMPTON @ WENTWORTH - N - NS,HAMPTON @ WENTWORTH -Northbound -Near Side (before the intersection),32.742916,-96.856697,,,0
13719,13719,COMMERCE @ PITTMAN - E - NS,COMMERCE @ PITTMAN -Eastbound -Near Side (before the intersection),32.773097,-96.830757,,,0
13722,13722,HAMPTON @ JEFFERSON - S - NS,HAMPTON @ JEFFERSON -Southbound -Near Side (before the intersection),32.748165,-96.856949,,,1
13723,13723,HAMPTON @ GLENFIELD - S - NS,HAMPTON @ GLENFIELD -Southbound -Near Side (before the intersection),32.716915,-96.857132,,,0
13724,13724,HAMPTON @ CLIFF TEEN CT - S - NS,HAMPTON @ CLIFF TEEN CT -Southbound -Near Side (before the intersection),32.711648,-96.857169,,,0
13725,13725,HAMPTON @ SOUTHWOOD - S - NS,HAMPTON @ SOUTHWOOD -Southbound -Near Side (before the intersection),32.700093,-96.857156,,,0
13730,13730,ST PAUL @ BRYAN - S - NS,ST PAUL @ BRYAN -Southbound -Near Side (before the intersection),32.783884,-96.797777,,,1
13733,13733,YOUNG @ GRIFFIN - W - NS,YOUNG @ GRIFFIN -Westbound -Near Side (before the intersection),32.776874,-96.80188,,,1
13734,13734,WOOD @ MARKET - W - FS,WOOD @ MARKET -Westbound -Far Side (after the intersection),32.776998,-96.805581,,,1
13735,13735,YOUNG @ LAMAR - E - NS,YOUNG @ LAMAR -Eastbound -Near Side (before the intersection),32.776493,-96.803795,,,1
13737,13737,FIELD @ ELM - N - NS,FIELD @ ELM -Northbound -Near Side (before the intersection),32.780864,-96.80111,,,1
13738,13738,FIELD @ PATTERSON - N - NS,FIELD @ PATTERSON -Northbound -Near Side (before the intersection),32.782623,-96.801705,,,1
13739,13739,ERVAY @ FEDERAL - N - NS,ERVAY @ FEDERAL -Northbound -Near Side (before the intersection),32.783492,-96.798438,,,1
13741,13741,ELM @ MARKET - W - NS,ELM @ MARKET -Westbound -Near Side (before the intersection),32.780018,-96.806119,,,1
13746,13746,SAMUELL @ FERGUSON - W - NS,SAMUELL @ FERGUSON -Westbound -Near Side (before the intersection),32.793337,-96.723528,,,0
13747,13747,SAMUELL @ BOONE - W - MB,SAMUELL @ BOONE -Westbound -Mid Block (not near the intersection),32.793003,-96.731995,,,0
13750,13750,DOLPHIN @ CULVER - S - NS,DOLPHIN @ CULVER -Southbound -Near Side (before the intersection),32.790479,-96.737433,,,1
13762,13762,PARRY @ FLETCHER - N - NS,PARRY @ FLETCHER -Northbound -Near Side (before the intersection),32.784451,-96.76451,,,1
13763,13763,HASKELL @ PEAK - E - NS,HASKELL @ PEAK -Eastbound -Near Side (before the intersection),32.783763,-96.763009,,,1
13770,13770,SAMUELL @ WINFIELD - E - NS,SAMUELL @ WINFIELD -Eastbound -Near Side (before the intersection),32.792936,-96.735473,,,0
13771,13771,SAMUELL @ BOONE - E - NS,SAMUELL @ BOONE -Eastbound -Near Side (before the intersection),32.792899,-96.733679,,,0
13772,13772,SAMUELL @ LAWNVIEW - E - FS,SAMUELL @ LAWNVIEW -Eastbound -Far Side (after the intersection),32.79302,-96.725503,,,0
13773,13773,SAMUELL @ FERGUSON - E - FS,SAMUELL @ FERGUSON -Eastbound -Far Side (after the intersection),32.793146,-96.723381,,,1
13775,13775,JOHN WEST @ PEAVY - W - NS,JOHN WEST @ PEAVY -Westbound -Near Side (before the intersection),32.807194,-96.685387,,,1
13776,13776,DILIDO @ JOHN WEST - S - FS,DILIDO @ JOHN WEST -Southbound -Far Side (after the intersection),32.806114,-96.688958,,,0
13777,13777,DILIDO @ CHENAULT - S - NS,DILIDO @ CHENAULT -Southbound -Near Side (before the intersection),32.802945,-96.688272,,,0
13778,13778,DILIDO @ SENATE - S - NS,DILIDO @ SENATE -Southbound -Near Side (before the intersection),32.800452,-96.688251,,,0
13779,13779,SENATE @ ST FRANCIS - W - MB,SENATE @ ST FRANCIS -Westbound -Mid Block (not near the intersection),32.800186,-96.689904,,,1
13780,13780,SENATE @ ST FRANCIS - W - NS,SENATE @ ST FRANCIS -Westbound -Near Side (before the intersection),32.799457,-96.692589,,,1
13791,13791,HIGHLAND @ FALL RIVER - W - NS,HIGHLAND @ FALL RIVER -Westbound -Near Side (before the intersection),32.796623,-96.707924,,,1
13792,13792,HUNNICUT @ HIGHLAND - S - FS,HUNNICUT @ HIGHLAND -Southbound -Far Side (after the intersection),32.79676,-96.709397,,,0
13793,13793,HUNNICUT @ CLAREMONT - S - NS,HUNNICUT @ CLAREMONT -Southbound -Near Side (before the intersection),32.795669,-96.710717,,,0
13795,13795,SAMUELL @ GROVE HILL - W - NS,SAMUELL @ GROVE HILL -Westbound -Near Side (before the intersection),32.793576,-96.716911,,,0
13797,13797,HUNNICUT @ CLAREMONT - N - NS,HUNNICUT @ CLAREMONT -Northbound -Near Side (before the intersection),32.795372,-96.711014,,,1
13798,13798,HUNNICUT @ HIGHLAND - N - NS,HUNNICUT @ HIGHLAND -Northbound -Near Side (before the intersection),32.797191,-96.708786,,,0
13809,13809,SENATE @ ST FRANCIS - E - FS,SENATE @ ST FRANCIS -Eastbound -Far Side (after the intersection),32.799366,-96.692368,,,1
